CityName,RegionName,Address,DeptNm,BranchNm,Longitude,Latitude,direct,limit,Station_Count
新北市,新北市五股區,成泰路4段43號前,新北市政府警察局,蘆洲分局,121.4555,25.1098,雙向,50,82.0
新北市,新北市泰山區,大科路686號前,新北市政府警察局,林口分局,121.3976,25.0597,往泰山,40,94.0
新北市,泰山區,大科路331之6號旁,新北市政府警察局,林口分局,121.40171,25.05661,往新莊,50,97.0
新北市,泰山區,泰林路3段370巷對面,新北市政府警察局,林口分局,121.41264,25.06889,往新莊,50,108.0
新北市,泰山區,公園路60號對面,新北市政府警察局,林口分局,121.42583,25.055712,往明志路,40,121.0
新北市,泰山區,新北大道6段85號,新北市政府警察局,林口分局,121.42754,25.037806,往台麗街,60,132.0
新北市,林口區,臺61線快速公路19.8公里處,新北市政府警察局,林口分局,121.30524,25.122051,往八里,90,22.0
新北市,林口區,文化北路一段與忠孝一路口,新北市政府警察局,林口分局,121.36106,25.073347,往八里,50,70.0
新北市,林口區,臺61線快速公路14公里處,新北市政府警察局,林口分局,121.361244,25.133865,往八里,90,33.0
新北市,新北市林口區,文化三路1段249巷旁,新北市政府警察局,林口分局,121.3634,25.0712,往林口,50,72.0
新北市,林口區,文化北路1段492巷口新北市特殊教育學校前,新北市政府警察局,林口分局,121.3659,25.078018,往八里,50,73.0
新北市,林口區,中山路與中原街口,新北市政府警察局,林口分局,121.365906,25.078018,往林口,50,73.0
新北市,林口區,文化二路與仁愛二路口,新北市政府警察局,林口分局,121.37455,25.076698,往八里,50,74.0
新北市,林口區,文化二路1段571號,新北市政府警察局,林口分局,121.375435,25.077879,往仁愛路2段,50,75.0
新北市,林口區,文化一路1段與麗園一街口,新北市政府警察局,林口分局,121.3755,25.07277,往林口,50,74.0
新北市,林口區,文化北路2段與寶林路口,新北市政府警察局,林口分局,121.375755,25.08959,往八里,50,73.0
新北市,林口區,文化三路2段328號前,新北市政府警察局,林口分局,121.37809,25.08505,往八里,50,76.0
新北市,林口區,中山路562號,新北市政府警察局,林口分局,121.37872,25.083277,往文化三路2段,50,75.0
新北市,林口區,文化1路、竹林一路口,新北市政府警察局,林口分局,121.385574,25.085184,往八里,50,80.0
新北市,林口區,仁愛路1段691號前與竹林路口,新北市政府警察局,林口分局,121.3864,25.07677,往林口,50,82.0
新北市,深坑區,文山路三段16之1號前,新北市政府警察局,新店分局,121.5646,24.98839,往臺北,60,90.0
新北市,深坑區,106乙線0.5公里,新北市政府警察局,新店分局,121.60351,24.99938,往深坑,60,88.0
新北市,新北市深坑區,106乙線文山路2段喜樂橋頭,新北市政府警察局,新店分局,121.6216,25.0001,往石碇,60,63.0
新北市,深坑區,深南路與風格街口,新北市政府警察局,新店分局,121.6256,25.0165,往南港或深坑,40,61.0
新北市,深坑區,文山路2段30巷口,新北市政府警察局,新店分局,121.62653,24.99899,往臺北,60,61.0
新北市,新北市深坑區,文山路1段與旺躭路45巷口,新北市政府警察局,新店分局,121.6275,25.0023,往石碇,60,60.0
新北市,新北市深坑區,文山路1段與北深路1段229巷口,新北市政府警察局,新店分局,121.6314,25.0062,往臺北,60,56.0
新北市,石碇區,北宜路4段6號(21.3公里),新北市政府警察局,新店分局,121.6139,24.961,往坪林,40,54.0
新北市,新北市石碇區,臺9線23.1K至26.2K,新北市政府警察局,新店分局,121.6235,24.957,往宜蘭,40,48.0
新北市,石碇區,北宜路5段67號前,新北市政府警察局,新店分局,121.63567,24.954155,往新店,40,35.0
新北市,石碇區,臺9線26.2公里,新北市政府警察局,新店分局,121.6478,24.95029,往坪林或新店,40,35.0
新北市,新北市石碇區,臺9線23.1K至26.2K,新北市政府警察局,新店分局,121.648,24.95,往新店,40,35.0
新北市,新北市石碇區,臺9線26.2K至32.2K,新北市政府警察局,新店分局,121.648,24.95,往宜蘭,40,35.0
新北市,石碇區,106線靜安路1段356號前,新北市政府警察局,新店分局,121.64866,25.00944,往深坑或平溪,40,51.0
新北市,石碇區,106線靜安路1段236號前,新北市政府警察局,新店分局,121.657745,25.006935,往平溪,40,45.0
新北市,新北市坪林區,臺9線26.2K至32.2K,新北市政府警察局,新店分局,121.6708,24.9434,往新店,40,33.0
新北市,新北市坪林區,臺9線32.2K至33.3K,新北市政府警察局,新店分局,121.6708,24.9434,往宜蘭,40,33.0
新北市,新北市坪林區,臺9線32.2K至33.3K,新北市政府警察局,新店分局,121.6771,24.9383,往新店,40,33.0
新北市,新北市坪林區,臺9線33.3K至37.2K,新北市政府警察局,新店分局,121.6771,24.9383,往宜蘭,40,33.0
新北市,新北市坪林區,臺9線33.3K至37.2K,新北市政府警察局,新店分局,121.7035,24.936,往新店,40,31.0
新北市,新北市坪林區,臺9線37.2K至42.2K,新北市政府警察局,新店分局,121.7035,24.936,往宜蘭,40,31.0
新北市,坪林區,臺9線37.3公里,新北市政府警察局,新店分局,121.70452,24.93552,往宜蘭,40,31.0
新北市,坪林區,臺9線38公里,新北市政府警察局,新店分局,121.71017,24.93531,往坪林,40,31.0
新北市,新北市坪林區,臺9線37.2K至42.2K,新北市政府警察局,新店分局,121.7168,24.9108,往新店,40,34.0
新北市,新北市坪林區,臺9線42.2K至48.4K,新北市政府警察局,新店分局,121.7168,24.9108,往宜蘭,40,34.0
新北市,坪林區,臺9線42.2公里,新北市政府警察局,新店分局,121.71682,24.91096,往宜蘭或坪林,40,34.0
新北市,新北市坪林區,臺9線42.2K至48.4K,新北市政府警察局,新店分局,121.7441,24.8916,往新店,40,37.0
新北市,新北市坪林區,臺9線48.4K至56.3K,新北市政府警察局,新店分局,121.7441,24.8916,往宜蘭,40,37.0
新北市,新北市坪林區,臺9線48.4K至56.3K,新北市政府警察局,新店分局,121.7737,24.8666,往新店,40,38.0
